fecha/hora,Id. de liquidación,tipo ,Id. del pedido,sku,descripción,cantidad,marketplace,cumplimiento,ciudad del pedido,estado del pedido,código postal del pedido,modelo de recaudación de impuestos,ventas de productos,impuesto de ventas de productos,créditos de envío,impuesto de abono de envío,créditos por envoltorio de regalo,impuesto de créditos de envoltura,Tarifa reglamentaria,Impuesto sobre tarifa reglamentaria,descuentos promocionales,impuesto de reembolsos promocionales,impuesto de retenciones en la plataforma,tarifas de venta,tarifas fba,tarifas de otra transacción,otro,total
2023-08-6 21:26:21,18392190121,Pedido,701-1753965-0376268,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,6900,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
2023-08-7 00:30:33,18392190121,Pedido,701-8150953-1739432,PT0028-1-MX,FUEGO AZTECA | Nï¿½ctar ï¿½gneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sï¿½lo Ingredientes Nat,1,amazon.com.mx,Amazon,MERIDA,YUCATAN,97117,MarketplaceFacilitator,159,0,0,0,0,0,0,0,0,0,0,-12.73,-61.93,0,0,84.34
2023-08-8 12:56:44,18480139291,Tarifa de inventario FBA,,,Cargos por transporte de envíos a Amazon ,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.56,-155.56
2023-08-8 14:14:46,18480139291,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.1,-30.1
2023-08-8 16:55:29,18480139291,Pedido,701-1496685-5741814,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,6,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,6100,MarketplaceFacilitator,2994,0,0,0,0,0,0,0,0,0,0,-449.13,-443.34,0,0,2101.53
2023-08-9 11:25:10,18480139291,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4550.9,-4550.9
2023-08-9 16:33:57,18480139291,Pedido,701-9606420-1462621,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sólo Ingredientes Naturales - fra,1,amazon.com.mx,Amazon,Juarez,Chihuahua,32660,MarketplaceFacilitator,159,0,0,0,0,0,0,0,0,0,0,-12.73,-61.93,0,0,84.34
2023-08-11 14:59:13,18480139291,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.89,-341.89
2023-08-13 08:30:31,18480139291,Pedido,702-3078157-6895415,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,GARCIA,NUEVO LEON,66036,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-08-13 17:53:11,18480139291,Pedido,702-4844978-6119431,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,MARFIL,GUANAJUATO,36250,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-08-14 02:06:45,18480139291,Pedido,701-6697693-8682658,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,8000,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-08-14 11:21:28,18480139291,Pedido,702-2749474-0226644,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1030,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-08-14 17:53:38,18480139291,Pedido,701-4663756-0209831,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,Tlajomulco de zuniga,,45645,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
2023-08-15 10:34:26,18480139291,Pedido,701-7320939-0592236,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,JIUTEPEC,MORELOS,62570,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-08-15 16:27:55,18480139291,Pedido,702-4592953-3117021,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,Zapopan,Jalisco,45079,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-08-16 08:49:31,18480139291,Servicios de envío,701-0704747-9049057,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.4,-70.4
2023-08-16 08:50:18,18480139291,Pedido,701-0704747-9049057,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Nï¿½ctar ï¿½gneo + Manjar Emperador + Nutty & Picante - 6 piez,1,amazon.com.mx,Vendedor,ZAPOPAN,JALISCO,45110,MarketplaceFacilitator,329,0,52.82,0,0,0,0,0,0,0,0,-57.27,0,0,0,324.55
2023-08-16 19:51:12,18480139291,Tarifa de inventario FBA,INT00003,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.73,-29.73
2023-08-16 19:51:22,18480139291,Tarifa de inventario FBA,INT00003,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.64,-39.64
2023-08-16 19:51:41,18480139291,Tarifa de inventario FBA,INT00003,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.91,-9.91
2023-08-16 19:52:13,18480139291,Tarifa de inventario FBA,INT00003,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.55,-49.55
2023-08-17 16:40:08,18480139291,Pedido,S01-0555068-1965222,PT0003-2-MX,"FUEGO AZTECA® | 2-Pack Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sólo Ingredientes Naturales - Molienda fina - Picor alto - Frasco de 200g c/u",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,45070,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-17 16:40:08,18480139291,Pedido,S01-0555068-1965222,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol - sólo Ingredientes naturales - Nivel de picor medio - botella de 200 ml",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,45070,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-17 16:40:08,18480139291,Pedido,S01-0555068-1965222,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredientes naturales - Molienda fina - Nivel de picor es ligero (2/5)",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,45070,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-17 16:40:08,18480139291,Pedido,S01-0555068-1965222,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sólo Ingredientes Naturales - Molienda fina - Picor alto - Frasco de 200g",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,45070,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-17 16:40:08,18480139291,Pedido,S01-0555068-1965222,,Tarifa de transporte de Logística de Amazon,,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,45070,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.6,-122.6
2023-08-17 16:49:45,18480139291,Tarifa de inventario FBA,,,Cargos por transporte de envíos a Amazon ,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.56,-155.56
2023-08-17 17:58:47,18480139291,Pedido,S01-0555068-1965222,PT0027-MX,"FUEGO AZTECA | 2-Pack Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredientes naturales - Molienda fina - Nivel de picor es ligero (2/5)",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,45070,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-17 17:58:47,18480139291,Pedido,S01-0555068-1965222,,Tarifa de transporte de Logística de Amazon,,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,45070,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98.25,-98.25
2023-08-18 19:12:16,18480139291,Tarifa de inventario FBA,,,Tarifa por etiquetado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18 19:12:41,18480139291,Tarifa de inventario FBA,,,Tarifa por papel burbuja,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19 19:12:14,18480139291,Tarifa de inventario FBA,,,Tarifa por etiquetado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19 19:12:57,18480139291,Tarifa de inventario FBA,,,Tarifa por papel burbuja,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21 00:09:01,18480139291,Tarifa de inventario FBA,,,Tarifa por almacenamiento prolongado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.24,-84.24
2023-08-21 08:43:27,18480139291,Pedido,702-6769514-0609822,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sólo Ingredientes Naturales - fra,1,amazon.com.mx,Amazon,GARCIA,NUEVO LEON,66036,MarketplaceFacilitator,159,0,0,0,0,0,0,0,0,0,0,-12.73,-61.93,0,0,84.34
2023-08-23 11:26:05,18567644491,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2660.66,-2660.66
2023-08-24 08:59:31,18567644491,Pedido,S01-2533718-7358832,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol - sólo Ingredientes naturales - Nivel de picor medio - botella de 200 ml",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,66250,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-24 08:59:31,18567644491,Pedido,S01-2533718-7358832,PT0003-2-MX,"FUEGO AZTECA® | 2-Pack Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sólo Ingredientes Naturales - Molienda fina - Picor alto - Frasco de 200g c/u",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,66250,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-24 08:59:31,18567644491,Pedido,S01-2533718-7358832,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sólo Ingredientes Naturales - Molienda fina - Picor alto - Frasco de 200g",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,66250,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-24 08:59:31,18567644491,Pedido,S01-2533718-7358832,,Tarifa de transporte de Logística de Amazon,,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,66250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.25,-99.25
2023-08-24 11:32:41,18567644491,Pedido,S01-2533718-7358832,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredientes naturales - Molienda fina - Nivel de picor es ligero (2/5)",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,66250,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-24 11:32:41,18567644491,Pedido,S01-2533718-7358832,PT0027-MX,"FUEGO AZTECA | 2-Pack Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredientes naturales - Molienda fina - Nivel de picor es ligero (2/5)",1,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,66250,,0,0,0,0,0,0,0,0,0,0,0,0,-20.95,0,0,-20.95
2023-08-24 11:32:41,18567644491,Pedido,S01-2533718-7358832,,Tarifa de transporte de Logística de Amazon,,sidevo.stores.amazon.mx,Amazon,San Pedro Garza García,Nuevo León,66250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87.95,-87.95
2023-08-26 21:40:20,18567644491,Pedido,702-3929605-3353065,PT0028-2-MX,FUEGO AZTECA | 2-Pack Nï¿½ctar ï¿½gneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sï¿½lo Ingredien,1,amazon.com.mx,Amazon,SAN MIGUEL DE ALLENDE,GUANAJUATO,37700,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-08-28 18:19:44,18567644491,Tarifa de inventario FBA,,,Tarifa por etiquetado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 18:20:22,18567644491,Tarifa de inventario FBA,,,Tarifa por papel burbuja,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 08:45:43,18567644491,Pedido,701-3110986-5407430,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,GUADALUPE,NUEVO LEON,67150,MarketplaceFacilitator,424,0,0,0,0,0,0,0,0,0,0,-63.6,-73.89,0,0,286.51
2023-08-31 17:29:06,18567644491,Pedido,702-5404722-9762645,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,VICTORIA DE DURANGO,DURANGO,34138,MarketplaceFacilitator,269,0,0,0,0,0,0,0,0,0,0,-21.52,-68.86,0,0,178.62
2023-09-2 14:17:05,18567644491,Pedido,701-3107089-2995404,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CONKAL,YUCATAN,97345,MarketplaceFacilitator,269,0,0,0,0,0,0,0,0,0,0,-21.52,-68.86,0,0,178.62
2023-09-2 16:34:27,18567644491,Pedido,701-2226364-1148243,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,Zapopan,Jalisco,45239,MarketplaceFacilitator,179,0,0,0,0,0,0,0,0,0,0,-14.31,-61.93,0,0,102.76
2023-09-3 08:47:26,18567644491,Pedido,702-3347982-1853040,PT001,"FUEGO AZTECAï¿½ | Elï¿½xir ï¿½mbar - Salsa/Infusiï¿½n natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita &",2,amazon.com.mx,Amazon,CIUDAD SANTA CATARINA,NUEVO LEON,66368,MarketplaceFacilitator,538,0,0,0,0,0,0,0,0,0,0,-43.04,-137.72,0,0,357.24
2023-09-4 16:57:44,18567644491,Pedido,702-2132137-1507403,PT0003-2-MX,"FUEGO AZTECAï¿½ | 2-Pack Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de ï",1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45110,MarketplaceFacilitator,379,0,0,0,0,0,0,0,0,0,0,-56.85,-68.86,0,0,253.29
2023-09-5 01:59:34,18567644491,Pedido,702-7719837-5671455,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1080,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-6 11:26:06,18661366061,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000.79,-1000.79
2023-09-6 16:30:16,18661366061,Pedido,702-8458811-3260259,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,1,amazon.com.mx,Vendedor,"Zapopan, JALISCO",Mexico,45136,MarketplaceFacilitator,329,0,52.82,0,0,0,0,0,0,0,0,-57.27,0,0,0,324.55
2023-09-6 16:30:26,18661366061,Servicios de envío,702-8458811-3260259,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.4,-70.4
2023-09-6 16:34:35,18661366061,Pedido,701-6606419-3877814,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,GUADALAJARA,JALISCO,44960,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-6 18:26:14,18661366061,Pedido,701-3742372-4920240,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,HEROICA CABORCA,SONORA,83621,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-7 13:05:55,18661366061,Tarifa de inventario FBA,,,Cargos por transporte de envíos a Amazon ,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.24,-150.24
2023-09-8 10:27:36,18661366061,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.58,-38.58
2023-09-9 11:04:27,18661366061,Pedido,702-0349122-3647452,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1080,MarketplaceFacilitator,169,0,0,0,0,0,0,0,0,0,0,-13.53,-61.93,0,0,93.54
2023-09-11 11:01:08,18661366061,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.44,-345.44
2023-09-12 16:21:50,18661366061,Pedido,701-5531813-1197837,PT0028-2-MX,FUEGO AZTECA | 2-Pack Néctar Ígneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sólo Ingredientes Naturale,1,amazon.com.mx,Amazon,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,12100,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-09-14 08:45:15,18661366061,Pedido,702-7655706-6441049,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,MONTERREY,nuevo leon,64610,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2023-09-14 12:29:05,18661366061,Pedido,701-6896726-6166657,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,MORELIA,MICHOACAN DE OCAMPO,58160,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-14 21:30:17,18661366061,Pedido,701-1951663-8610619,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,5500,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-15 12:55:50,18661366061,Pedido,701-3777517-9846631,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TIJUANA,BAJA CALIFORNIA,22666,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-17 04:14:02,18661366061,Tarifa de inventario FBA,,,Tarifa por papel burbuja,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-17 04:14:42,18661366061,Tarifa de inventario FBA,,,Tarifa por etiquetado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-17 16:30:36,18661366061,Pedido,702-8527256-6175462,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45116,MarketplaceFacilitator,499,0,0,0,0,0,0,0,-74.85,0,0,-63.63,-73.89,0,0,286.63
2023-09-18 10:07:22,18661366061,Pedido,702-1666113-0071412,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,1,amazon.com.mx,Vendedor,ZAPOPAN,JALISCO,45116,MarketplaceFacilitator,329,0,52.82,0,0,0,0,0,-49.35,0,0,-49.87,0,0,0,282.6
2023-09-18 10:07:41,18661366061,Servicios de envío,702-1666113-0071412,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.77,-70.77
2023-09-19 16:37:21,18750138731,Pedido,702-2777029-8437027,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: pulpa de Mango Ataulfo con chile Habanero y Aceite de Oliva virgen - sólo Ingredientes Naturales - fra,3,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45116,MarketplaceFacilitator,507,0,0,0,0,0,0,0,0,0,0,-40.58,-185.79,0,0,280.63
2023-09-20 11:23:19,18750138731,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1669.37,-1669.37
2023-09-21 00:08:34,18750138731,Tarifa de inventario FBA,,,Tarifa por almacenamiento prolongado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94.72,-94.72
2023-09-21 17:40:19,18750138731,Pedido,701-0951969-2676237,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,PLAYA DEL CARMEN,QUINTANA ROO,77725,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-23 10:56:01,18750138731,Pedido,702-6895234-4557041,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TULUM,QUINTANA ROO,77760,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-27 17:32:58,18750138731,Pedido,702-8713527-5453059,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CHETUMAL,QUINTANA ROO,77000,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
2023-09-28 08:52:13,18750138731,Servicios de envío,701-2757482-3617814,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238.8,-238.8
